device_id,suspected_pc,user_label,user_agent_info,oui_friendly,oui_raw,netdisco_info,user_country,timezone,fingerbank_label,vendor_name,inspected,device_category
0,False,,,Alertme.com Limited,001c2b,,United Kingdom,1,Hardware Manufacturer/Alertme.com Limited,Alertme.com,0,Hub
0,False,,,,3c5cc4,,(Unknown),-7,Hardware Manufacturer/Amazon Technologies Inc.,Amazon,0,Misc
0,False,,,Amazon Technologies Inc.,c49500,,United Kingdom,1,Hardware Manufacturer/Amazon Technologies Inc.,Amazon,0,Misc
0,False,,,,1c12b0,,United States,-4,Hardware Manufacturer/Amazon Technologies Inc.,Amazon,0,Misc
0,False,,,,fc492d,,United States,-7,Hardware Manufacturer/Amazon Technologies Inc.,Amazon,0,Misc
0,False,,,,3c5cc4,,United States,-4,Hardware Manufacturer/Amazon Technologies Inc.,Amazon,0,Misc
0,False,,,,c86c3d,,United States,-5,Hardware Manufacturer/Amazon Technologies Inc.,Amazon,0,Misc
0,False,,,,7c6166,,(Unknown),-4,"Hardware Manufacturer/Amazon.com, LLC",Amazon,0,Misc
0,False,,,Hui Zhou Gaoshengda Technology Co.,c4985c,,(Unknown),-4,"Hardware Manufacturer/Amazon.com, LLC",Amazon,0,Misc
0,False,,,Amazon Technologies Inc.,84d6d0,,(Unknown),-4,"Hardware Manufacturer/Amazon.com, LLC",Amazon,0,TV
0,False,,,AMPAK Technology,6c21a2,,(Unknown),2,"Hardware Manufacturer/AMPAK Technology, Inc.",AMPAK,0,Misc
0,False,,,AMPAK Technology,28ede0,,(Unknown),-4,"Hardware Manufacturer/AMPAK Technology, Inc.",AMPAK,0,Misc
0,False,,,AMPAK Technology,cc4b73,,(Unknown),-5,"Hardware Manufacturer/AMPAK Technology, Inc.",AMPAK,0,Misc
0,False,,,AMPAK Technology,10d07a,,(Unknown),-5,"Hardware Manufacturer/AMPAK Technology, Inc.",AMPAK,0,Speaker
0,False,,,Arcadyan Corporation,946ab0,,(Unknown),-4,Hardware Manufacturer/Arcadyan Corporation,Arcadyan,0,Misc
0,False,,,Arcadyan Corporation,d0052a,,(Unknown),-6,Hardware Manufacturer/Arcadyan Corporation,Arcadyan,0,Misc
0,False,,,Arcadyan Corporation,d463fe,,(Unknown),2,Hardware Manufacturer/Arcadyan Corporation,Arcadyan,0,Misc
0,False,,,Arcadyan Corporation,d0052a,,France,2,Hardware Manufacturer/Arcadyan Corporation,Arcadyan,0,Misc
0,False,,,Arcadyan Corporation,946ab0,,(Unknown),-7,Hardware Manufacturer/Arcadyan Corporation,Arcadyan,0,TV
0,False,,,,948fcf,,(Unknown),-4,"Hardware Manufacturer/ARRIS Group, Inc.",ARRIS,0,Misc
0,False,,,ARRIS Group,105611,,(Unknown),-7,"Hardware Manufacturer/ARRIS Group, Inc.",ARRIS,0,Router
0,False,,,ASIX ELECTRONICS CORP.,000ec6,,(Unknown),-5,Hardware Manufacturer/ASIX ELECTRONICS CORP.,ASIX,0,PC
0,False,,,ASIX ELECTRONICS CORP.,000ec6,,Sweden,2,Hardware Manufacturer/ASIX ELECTRONICS CORP.,ASIX,0,TV
0,False,,,ASIX ELECTRONICS CORP.,000ec6,,(Unknown),3,Hardware Manufacturer/ASIX ELECTRONICS CORP.,ASIX,0,TV
0,False,,,ASIX ELECTRONICS CORP.,000ec6,,(Unknown),10,Hardware Manufacturer/ASIX ELECTRONICS CORP.,ASIX,0,TV
0,False,,,ASRock Incorporation,d05099,,(Unknown),2,Hardware Manufacturer/ASRock Incorporation,ASRock,0,Misc
0,False,,,ASRock Incorporation,7085c2,,(Unknown),-7,Hardware Manufacturer/ASRock Incorporation,ASRock,0,Misc
0,False,,,ASRock Incorporation,d05099,,(Unknown),-5,Hardware Manufacturer/ASRock Incorporation,ASRock,0,NAS
0,False,,,ASRock Incorporation,bc5ff4,,(Unknown),-3,Hardware Manufacturer/ASRock Incorporation,ASRock,0,NAS
0,False,,,ASRock Incorporation,7085c2,,United States,-6,Hardware Manufacturer/ASRock Incorporation,ASRock,0,NAS
0,False,,,ASRock Incorporation,7085c2,,(Unknown),2,Hardware Manufacturer/ASRock Incorporation,ASRock,0,NAS
0,False,,,ASRock Incorporation,7085c2,,(Unknown),-6,Hardware Manufacturer/ASRock Incorporation,ASRock,0,NAS
0,False,,,ASRock Incorporation,7085c2,,(Unknown),-5,Hardware Manufacturer/ASRock Incorporation,ASRock,0,PC
0,False,,,ASRock Incorporation,bc5ff4,,(Unknown),1,Hardware Manufacturer/ASRock Incorporation,ASRock,0,PC
0,False,,,ASRock Incorporation,bc5ff4,,(Unknown),2,Hardware Manufacturer/ASRock Incorporation,ASRock,0,PC
0,False,,,ASRock Incorporation,d05099,,(Unknown),-3,Hardware Manufacturer/ASRock Incorporation,ASRock,0,TV
0,False,,,ASUSTek COMPUTER INC.,50465d,,(Unknown),2,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,AVR/DVR
0,False,,,ASUSTek COMPUTER INC.,10bf48,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,AVR/DVR
0,False,,,ASUSTek COMPUTER INC.,e0cb4e,,(Unknown),-6,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,AVR/DVR
0,False,,,ASUSTek COMPUTER INC.,74d02b,,(Unknown),12,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,AVR/DVR
0,False,,,ASUSTek COMPUTER INC.,bcee7b,,(Unknown),1,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,AVR/DVR
0,False,,,ASUSTek COMPUTER INC.,50465d,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,Hub
0,False,,,ASUSTek COMPUTER INC.,305a3a,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,Hub
0,False,,,ASUSTek COMPUTER INC.,5404a6,,(Unknown),1,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,Misc
0,False,,,ASUSTek COMPUTER INC.,107b44,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,Misc
0,False,,,ASUSTek COMPUTER INC.,2c56dc,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,Misc
0,False,,,ASUSTek COMPUTER INC.,f07959,,(Unknown),-6,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,Misc
0,False,,,ASUSTek COMPUTER INC.,107b44,,(Unknown),2,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,1831bf,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,40167e,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,382c4a,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,38d547,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,40167e,,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,2215,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,2354,,(Unknown),-3,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,2215,,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,14dda9,,(Unknown),2,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,f832e4,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,14dae9,,(Unknown),-6,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,86266,,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,60a44c,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,10bf48,,(Unknown),-6,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,bcee7b,,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,001fc6,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,001fc6,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,485b39,,(Unknown),-6,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,14dae9,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,f46d04,,(Unknown),1,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,00248c,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,d017c2,,(Unknown),-3,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,9c5c8e,,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,b06ebf,,Finland,3,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,20cf30,,Norway,1,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,NAS
0,False,,,ASUSTek COMPUTER INC.,e03f49,,(Unknown),3,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,9c5c8e,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,001fc6,,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,50465d,,(Unknown),2,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,bcee7b,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,88d7f6,,(Unknown),1,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,bcee7b,,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,08606e,,(Unknown),12,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,PC
0,False,,,ASUSTek COMPUTER INC.,e03f49,,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,TV
0,False,,,ASUSTek COMPUTER INC.,f07959,,(Unknown),-4,Hardware Manufacturer/ASUSTek COMPUTER INC.,ASUSTek,0,TV
0,False,,,Atheros Communications,00037f,,(Unknown),2,"Hardware Manufacturer/Atheros Communications, Inc.",Atheros,0,AVR/DVR
0,False,,,AVM GmbH,3431c4,,Germany,1,Hardware Manufacturer/AVM GmbH,AVM,0,Misc
0,False,,,AzureWave Technology Inc.,2243,,(Unknown),2,Hardware Manufacturer/AzureWave Technology Inc.,AzureWave,0,Misc
0,False,,,AzureWave Technology Inc.,4.00E+231,,(Unknown),-7,Hardware Manufacturer/AzureWave Technology Inc.,AzureWave,0,Misc
0,False,,,AzureWave Technology Inc.,4.00E+231,,(Unknown),-7,Hardware Manufacturer/AzureWave Technology Inc.,AzureWave,0,Misc
0,False,,,AzureWave Technology Inc.,6cadf8,,(Unknown),2,Hardware Manufacturer/AzureWave Technology Inc.,AzureWave,0,Misc
0,False,,,AzureWave Technology Inc.,6cadf8,,(Unknown),2,Hardware Manufacturer/AzureWave Technology Inc.,AzureWave,0,Misc
0,False,,,AzureWave Technology Inc.,4.00E+231,,(Unknown),2,Hardware Manufacturer/AzureWave Technology Inc.,AzureWave,0,Speaker
0,False,,,AzureWave Technology Inc.,74c63b,,(Unknown),2,Hardware Manufacturer/AzureWave Technology Inc.,AzureWave,0,Speaker
0,False,,,Beijing Xiaomi Electronics Co.,3cbd3e,,(Unknown),11,"Hardware Manufacturer/Beijing Xiaomi Electronics Co., Ltd.",Beijing,0,Misc
0,False,,,Broadcom,1018,,(Unknown),-5,Hardware Manufacturer/Broadcom,Broadcom,0,NAS
0,False,,,Broadcom,000af7,,(Unknown),-7,Hardware Manufacturer/Broadcom,Broadcom,0,NAS
0,False,,,Chicony Electronics Co.,4cbb58,,(Unknown),-5,"Hardware Manufacturer/Chicony Electronics Co., Ltd.",Chicony,0,NAS
0,False,,,China Dragon Technology Limited,a09dc1,,United States,-5,Hardware Manufacturer/China Dragon Technology Limited,Eton,0,Light
0,False,,,China Dragon Technology Limited,a09dc1,,United States,-5,Hardware Manufacturer/China Dragon Technology Limited,Eton,0,Light
0,False,,,Cloud Network Technology (Samoa) Limited,0c96e6,,(Unknown),2,Hardware Manufacturer/Cloud Network Technology (Samoa) Limited,Cloud,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9829a6,,(Unknown),-7,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9828a6,,(Unknown),-4,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9828a6,,(Unknown),-7,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9828a6,,(Unknown),-5,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9829a6,,(Unknown),-5,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9c5a44,,United States,-7,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9c5a44,,United States,-5,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9829a6,,United States,-5,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,9c5a44,,United States,-5,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,Misc
0,False,,,COMPAL INFORMATION (KUNSHAN) CO.,88ae1d,,(Unknown),-7,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",COMPAL,0,PC
0,False,,,CyberTAN Technology Inc.,784561,,(Unknown),-7,Hardware Manufacturer/CyberTAN Technology Inc.,CyberTAN,0,TV
0,False,,,CyberTAN Technology Inc.,784561,,(Unknown),1,Hardware Manufacturer/CyberTAN Technology Inc.,CyberTAN,0,TV
0,False,,,CyberTAN Technology Inc.,784561,,(Unknown),2,Hardware Manufacturer/CyberTAN Technology Inc.,CyberTAN,0,TV
0,False,,,DAVICOM SEMICONDUCTOR,00606e,,(Unknown),2,"Hardware Manufacturer/DAVICOM SEMICONDUCTOR, INC.",DAVICOM,0,Misc
0,False,,,DAVICOM SEMICONDUCTOR,00606e,,(Unknown),2,"Hardware Manufacturer/DAVICOM SEMICONDUCTOR, INC.",DAVICOM,0,Misc
0,False,,,Dell Inc.,bc305b,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,Hub
0,False,,,Dell Inc.,484d7e,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,Misc
0,False,,,Dell Inc.,5c260a,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,Misc
0,False,,,Dell Inc.,180373,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,f8b156,,United States,-6,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,5cf9dd,,(Unknown),2,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,f8b156,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,c81f66,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,f8b156,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,90b11c,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,90b11c,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,90b11c,,(Unknown),-7,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,00219b,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,c81f66,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,180373,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,2.40E+09,,(Unknown),-7,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,782bcb,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,509a4c,,(Unknown),-6,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,509a4c,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,c81f66,,(Unknown),-7,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,64006a,,(Unknown),-7,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,3417eb,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,NAS
0,False,,,Dell Inc.,106530,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,d89ef3,,(Unknown),-6,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,14b31f,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,484d7e,,(Unknown),-7,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,a44cc8,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,782bcb,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,2.40E+09,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,3417eb,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,484d7e,,(Unknown),-7,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,f8b156,,(Unknown),-6,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,f48e38,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,b8ca3a,,(Unknown),2,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,f8b156,,United States,-6,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,c81f66,,United States,-8,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,8cec4b,,United States,-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,5cf9dd,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,5cf9dd,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,00219b,,(Unknown),-6,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,00219b,,(Unknown),-6,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,b8ac6f,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,141877,,(Unknown),(Unknown),Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,d4bed9,,(Unknown),-6,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,989096,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,64006a,,(Unknown),-4,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,a4badb,,(Unknown),-6,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,180373,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,PC
0,False,,,Dell Inc.,0019b9,,(Unknown),-5,Hardware Manufacturer/Dell Inc.,Dell,0,Printer
0,False,,,Dell Inc.,0019b9,,United States,-4,Hardware Manufacturer/Dell Inc.,Dell,0,Printer
0,False,,,Dish Technologies Corp,285767,,(Unknown),-5,Hardware Manufacturer/Dish Technologies Corp,Dish,0,AVR/DVR
0,False,,,Dish Technologies Corp,285767,,(Unknown),-5,Hardware Manufacturer/Dish Technologies Corp,Dish,0,AVR/DVR
0,False,,,Dish Technologies Corp,4c82cf,,(Unknown),-5,Hardware Manufacturer/Dish Technologies Corp,Dish,0,AVR/DVR
0,False,,,Dish Technologies Corp,04c9d9,,(Unknown),-7,Hardware Manufacturer/Dish Technologies Corp,Dish,0,AVR/DVR
0,False,,,EchoStar Global B.V.,000dc5,,(Unknown),-4,Hardware Manufacturer/EchoStar Global B.V.,EchoStar,0,AVR/DVR
0,False,,,EchoStar Global B.V.,000dc5,,(Unknown),-7,Hardware Manufacturer/EchoStar Global B.V.,EchoStar,0,AVR/DVR
0,False,,,EchoStar Global B.V.,000dc5,,(Unknown),-7,Hardware Manufacturer/EchoStar Global B.V.,EchoStar,0,AVR/DVR
0,False,,,EchoStar Global B.V.,000dc5,,(Unknown),(Unknown),Hardware Manufacturer/EchoStar Global B.V.,EchoStar,0,AVR/DVR
0,False,,,Edimax Technology Co. Ltd.,001f1f,,United States,-5,Hardware Manufacturer/Edimax Technology Co. Ltd.,Edimax,0,Printer
0,False,,,EliteGroup Computer Systems Co.,94c691,,(Unknown),10,"Hardware Manufacturer/EliteGroup Computer Systems Co., LTD",EliteGroup,0,Misc
0,False,,,Elitegroup Computer Systems Co.,c89cdc,,(Unknown),3,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,Misc
0,False,,,Elitegroup Computer Systems Co.,c03fd5,,(Unknown),-4,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,Misc
0,False,,,Elitegroup Computer Systems Co.,b8aeed,,(Unknown),-5,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,Misc
0,False,,,Elitegroup Computer Systems Co.,c03fd5,,(Unknown),-8,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,Misc
0,False,,,Elitegroup Computer Systems Co.,eca86b,,(Unknown),-7,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,PC
0,False,,,Elitegroup Computer Systems Co.,1078d2,,(Unknown),1,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,PC
0,False,,,Elitegroup Computer Systems Co.,c03fd5,,(Unknown),-5,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,PC
0,False,,,Elitegroup Computer Systems Co.,c03fd5,,(Unknown),2,"Hardware Manufacturer/Elitegroup Computer Systems Co.,Ltd.",Elitegroup,0,PC
0,False,,,Espressif Inc.,3c71bf,,(Unknown),1,Hardware Manufacturer/Espressif Inc.,Espressif,0,Misc
0,False,,,,4c11ae,,(Unknown),-5,Hardware Manufacturer/Espressif Inc.,Espressif,0,Misc
0,False,,,,f4cfa2,,Germany,1,Hardware Manufacturer/Espressif Inc.,Espressif,0,Thermostat
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),1,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),2,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),2,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),2,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),2,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),1,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),2,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,F & S Elektronik Systeme GmbH,551,,(Unknown),2,Hardware Manufacturer/F & S Elektronik Systeme GmbH,Homee,0,Misc
0,False,,,FN-LINK TECHNOLOGY LIMITED,54c9df,,(Unknown),-4,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,FN-LINK,0,Clock
0,False,,,FN-LINK TECHNOLOGY LIMITED,88835d,,(Unknown),-5,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,FN-LINK,0,Clock
0,False,,,FN-LINK TECHNOLOGY LIMITED,586356,,(Unknown),1,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,FN-LINK,0,Clock
0,False,,,FN-LINK TECHNOLOGY LIMITED,54c9df,,(Unknown),2,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,LaMetric,1,Clock
0,False,,,FN-LINK TECHNOLOGY LIMITED,586356,,(Unknown),2,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,FN-LINK,0,Clock
0,False,,,FN-LINK TECHNOLOGY LIMITED,54c9df,,(Unknown),10,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,FN-LINK,0,Clock
